"id","title","text","subject","date"
"300","Anggur Pinggir Jalan Kok Murah? Tenang, Itu Bukan karena Formalin","Sebuah pesan berantai menyebut ada kandungan formalin dalam anggur yang dijual di pinggir jalan. Karenanya jadi lebih murah dan tampak segar. Benarkah demikian?","DETIKHEALTH","23-Oct-2018"
"301","Lolos Administrasi CPNS Tak Perlu Ikut Ujian, BKN: Tidak Benar!","Beredar informasi mengenai pelamar calon pegawai negeri sipil (CPNS) yang lolos seleksi administrasi tidak perlu mengikuti ujian selanjutnya. Itu hoax!","DETIKFINANCE","22-Oct-2018"
"302","Video Puting Beliung di Pemalang Viral Lagi, Kok Bisa?","Video puting beliung di Pemalang, Jawa Tengah, viral lagi dalam beberapa hari terakhir. Padahal peristiwa itu terjadi pada akhir 2017 dan bukan akhir-akhir ini.","DETIKNEWS","19-Oct-2018"
"303","Viral Anggur Berformalin Dijual di Pinggir Jalan, BPOM Pastikan Aman","Sebuah pesan viral menyebut bahwa anggur yang dijual di pinggir-pinggir jalan tidak aman karena mengandung formalin. BPOM meluruskan informasi tersebut.","DETIKHEALTH","18-Oct-2018"
"304","Viral Bukti Izin untuk Kelompok Bimbingan Haji, Begini Faktanya","Akhir-akhir ini beredar foto lembaran yang diklaim sebagai bukti perizinan penyelenggaraan ibadah haji, umrah, dan Kelompok Bimbingan Ibadah Haji (KBIH).","DETIKNEWS","16-Oct-2018"
"305","Bukan Penangkapan, Ini Fakta Video Viral Habib Umar bin Hafidz","Sebuah video viral ramai disebut sebagai penangkapan Habib Umar bin Hafidz, padahal faktanya bukan.","DETIKNEWS","15-Oct-2018"
"306","Jalan di Desa Musi Banyuasin Pakai Aspal Campur Karet","Pemerintah Kabupaten Musi Banyuasin, Sumatera Selatan telah resmi menggunakan aspal berbahan karet dalam pembangunan jalan.","DETIKFINANCE","12-Oct-2018"
"307","Kemenperin: Nggak Benar Nike Setop Pesan Pakaian dari Pabrik RI","Kementerian Perindustrian menegaskan tak benar Nike setop pesan pakaian olahraga dari 19 perusahaan di Indonesia.","DETIKFINANCE","12-Oct-2018"
"308","BMKG: Broadcast Gempa Susulan M 8,4 dan M 7,5 Hari Ini Hoax!","Setelah gempa mengguncang Situbondo, beredar broadcast prediksi gempa susulan M 8,4 dan M 7,5. Broadcast itu dipastikan hoax.","DETIKNEWS","12-Oct-2018"
"309","Waspada Hoax! Video Jalan Terbelah Bukan Akibat Gempa Bulukumba","Hari ini beredar video efek gempa yang menyebabkan jalan terbelah yang disebut merupakan efek gempa Bulukumba. Informasi itu tidak benar.","DETIKNEWS","09-Oct-2018"
"310","BNPB: Gunung Soputan Tak Keluarkan Lava, Video yang Beredar Hoax","Beredar foto dan video yang disebut terjadi saat Gunung Soputan erupsi, salah satunya video lava mengalir. Video itu hoax.","DETIKNEWS","03-Oct-2018"
"311","Viral Hipnotis Bermodus Minta Bantuan Gempa Palu, Polisi: Hoax!","Beredar pesan berantai soal hipnotis bermodus meminta bantuan untuk korban gempa Palu. Polisi menyebut informasi itu tidak benar.","DETIKNEWS","01-Oct-2018"
"312","Ramai 5 Warna Kertas Suara Pemilu 2019, Ini Faktanya","Beredar gambar terkait informasi warna dalam surat suara Pemilu 2019. Namun KPU mengatakan belum menetapkan warna pada surat suara.","DETIKNEWS","27-Sep-2018"
"313","KPU Tepis Isu Miring Bilangan Biner di Nomor Urut Capres","Penambahan angka 0 dalam nomor urut pasangan capres-cawapres dituding akan berpengaruh terhadap hasil penghitungan suara. Apa kata KPU?","DETIKNEWS","26-Sep-2018"
"314","Viral, Foto Jalan Tol Bertingkat Bukan di Papua","Gambar jalan tol bertingkat disebut ada di Papua ramai dibagikan di media sosial. Padahal, faktanya bukan demikian.","DETIKNEWS","21-Sep-2018"
"315","Viral 'Teriak 2 Periode Dapat Diskon', Ini Kata Alfamart","Gambar 'teriak 2 periode dapat diskon 35%' yang membawa-bawa nama Alfamart viral. Alfamart meminta publik tidak termakan unggahan yang menamakan perusahaannya.","DETIKNEWS","21-Sep-2018"
"316","Terungkap! Ini Isi Paket dari China yang Viral Dikira Narkoba","Polisi menelusuri jejak paket misterius dari China yang viral dikira berisi narkoba. Akhirnya, polisi menemukan paket itu di Jakarta dan isinya terungkap.","DETIKNEWS","19-Sep-2018"
"317","KemenPAN-RB: Pesan Berantai Penerimaan 200 Ribu CPNS 2018 Hoax!","KemenPAN-RB memastikan pesan berantai 'penerimaan 200.000 CPNS' adalah kabar hoax.","DETIKNEWS","06-Sep-2018"
"318","Lion Air: Capt Pribadi Alisudarso Bukan Pilot Saat Neno Pakai Mik","Di Twitter ramai disebut-sebut bahwa kapten Pribadi Alisudarso adalah pilot yang memberi izin ke Neno Warisman untuk menggunakan public address system (PAS).","DETIKNEWS","29-Aug-2018"
"319","Viral Video Wanita Tabrak Suami Sampai Tewas, Ini Faktanya","Video seorang wanita tak sengaja menabrak seorang pria hingga tewas tengah viral. Itu dipastikan hoax.","DETIKOTO","01-Aug-2018"
"320","Beredar Kabar Bus Jemaah Haji Indonesia Terbakar, Begini Faktanya","Beredar kabar bus yang ditumpangi jemaah haji Indonesia terbakar. PPIH meluruskan informasi dan memberikan informasi yang sebenarnya.","DETIKNEWS","27-Jul-2018"
"321","Glugea 'Tumor' di Perut Sarden, Hoax Lama yang Muncul Melulu","Pesan berantai tentang tumor mirip telur di perut ikan sarden kembali bikin resah. Kementerian Kelautan dan Perikanan (KKP) sampai membuat pernyataan soal itu.","DETIKHEALTH","27-Jul-2018"
"322","Dishub: Isu Motor Kena Ganjil Genap Hoax Itu","Ganjil-genap diperluas untuk menyambut Asian Games. Namun, ada pesan berantai yang menyebut sepeda motor akan terkena ganjil-genap. Benarkah demikian?","DETIKOTO","26-Jul-2018"
"323","Viral Hoax Video Polisi Gugur Akibat Rusuh di Papua Hari Ini","Video yang berisi polisi gugur dan terluka akibat diserang massa ramai beredar di medsos. Polri menyatakan informasi di video tersebut berita bohong (hoax).","DETIKNEWS","26-Jul-2018"
"324","Beredar Pesan Berantai 'Telur' Ikan Bikin Kanker Kulit, Hoax Bukan?","Di aplikasi berbagi pesan beredar kabar ada ikan laut yang mengandung polutan berbentuk seperti telur. Disebutkan kalau 'telur' itu dimakan bisa memicu kanker.","DETIKHEALTH","25-Jul-2018"
"325","Viral 'Pria Bangkit dari Kubur' di Pontianak, Ini Faktanya","Beredar kabar di media sosial mengenai seorang pria yang disebut sudah tewas bisa bangkit lagi setelah dikubur di dalam lumpur. Ini faktanya.","DETIKNEWS","12-Jul-2018"
"326","TPM Luruskan Isu: Yang Meninggal Ustaz Basri, Bukan Ba'asyir","Dalam beberapa jam terakhir, mengemuka kabar di media sosial mengenai meninggalnya Ustaz Abu Bakar Ba'asyir di Lapas Nusakambangan. Dipastikan hoax.","DETIKNEWS","10-Jul-2018"
"327","Tumor Mata karena Kebiasaan Main Ponsel di Tempat Gelap?","Informasi mengenai bahaya kebiasaan main ponsel sambil tiduran sudah banyak beredar. Yang satu ini menyebutkan bisa bikin tumor mata, benarkah?","DETIKHEALTH","27-Jun-2018"
"328","Makan Cokelat setelah Mi Bisa Jadi Racun Mematikan, Benarkah?","Broadcast soal bahaya makan cokelat usai mengonsumsi mi masih saja beredar di media sosial. Padahal pembahasannya sudah cukup sering dibeberkan.","DETIKHEALTH","22-Jun-2018"
"329","Virus Kelelawar di Daun Pisang Tewaskan Satu Keluarga? Ini Faktanya","Beredar broadcast yang menyatakan satu keluarga di India yang meninggal karena makan dengan tatakan daun pisang. Seperti apa fakta yang sebenarnya?","DETIKHEALTH","21-Jun-2018"
"330","Pesan Berantai Mobil Dilempari Batu di Jalur Riau-Sumbar Hoax!","Pesan berantai lewat media sosial adanya aksi lempar batu ke mobil di jalur mudik Riau-Sumbar meresahkan masyarakat. Pihak kepolisian memastikan info itu hoax.","DETIKNEWS","12-Jun-2018"
"331","Tanjakan Kali Kenteng 57 Derajat Itu Hoax!","Beredar pesan berantai agar tidak melewati Jembatan Kali Kenteng karena tanjakannya 57 derajat. Sehingga banyak mobil yang tidak kuat. Benarkah?","DETIKNEWS","10-Jun-2018"
"332","Viral di Grup WA, Bocah di Bekasi Meninggal Usai Bukber","Seorang bocah dikabarkan meninggal usai berbuka, konon karena minum softdrink dalam kondisi perut kosong. Informasi tersebut viral sekali di berbagai grup WA.","DETIKHEALTH","02-Jun-2018"
"333","Menepuk-nepuk Lengan Kiri, Bisakah Mengatasi Serangan Jantung?","Beredar pesan berantai tentang cara menangani serangan jantung mendadak. Ketika mengalami gejala serangan jantung, dianjurkan untuk menepuk-nepuk lengan kiri.","DETIKHEALTH","02-Jun-2018"
"334","Polisi Buru Pembuat Hoax Selebaran Ajakan 'Perang Salib'","Polisi masih memburu pembuat konten hoax terkait selebaran ajakan 'perang salib'. Polisi juga mendalami kemungkinan aktor intelektual di balik hoax ini.","DETIKNEWS","28-May-2018"
"335","Viral Foto ABG Penuh Luka Bacok di Bekasi, Ini Faktanya","Foto ABG dengan penuh luka bacok beredar viral di media sosial, disebut-sebut korban begal di Summarecon, Bekasi. Seperti apa faktanya?","DETIKNEWS","24-May-2018"
"336","Heboh! Iming-iming Voucher McDonald's di WhatsApp","Beredarnya pesan berisi kupon berhadiah membuat pengguna WhatsApp heboh karena isinya yang tampak mencurigakan tak ubahnya seperti hoax.","DETIKINET","24-May-2018"
"337","Beredar Video 'SPBU di Cipinang Meledak', Dipastikan Hoax","Dipastikan tidak ada SPBU di Cipinang yang meledak dan terbakar. Video itu adalah kebakaran perumahan di Cipinang pada Senin, 21 Mei, lalu.","DETIKNEWS","23-May-2018"
"338","Kabar Amien Rais Akan Dapat Gelar 'Bapak Reformasi', Benarkah?","Gambar rencana pemberian gelar 'Bapak Reformasi Indonesia' kepada mantan Ketua MPR Amien Rais beredar di media sosial. Bagaimana kebenarannya?","DETIKNEWS","19-Apr-2018"
"339","Soal Gaji Jokowi Rp 553 Juta, Sri Mulyani: Itu Hoax","Menteri Keuangan Sri Mulyani mengomentari teentang usulan penghasilan Presiden Joko Widodo (Jokowi) yang nilainya mencapai Rp 553 juta. Ini penjelasannya.","DETIKFINANCE","12-Mar-2018"
"340","Warga Merauke Makan Kulit Kayu karena Kelaparan, TNI: Itu Hoax","Jarak dari Merauke ke Distrik Waan sekitar 250 km. Satu-satunya akses dengan kapal laut yang ditempuh 8 hingga 10 jam, itupun apabila cuaca baik.","DETIKNEWS","06-Mar-2018"
"341","Viral Kabar Bocah di DKI Meninggal karena Gizi Buruk, Ini Faktanya","Beredar kabar mengenai bocah kurus kering di Semanan, Jakarta Barat, meninggal dunia karena gizi buruk. Dinkes DKI meluruskan informasi itu.","DETIKNEWS","26-Feb-2018"
"342","Tersebar Video Bah di Air Terjun Tawangmangu, Bagaimana Sebenarnya?","Dikabarkan terjadi bah di air terjun Grojogan Sewu, Tawangmangu. Kabar dilengkapi video tersebar melalui media sosial sejak kemarin. Seperti apa yang terjadi?","DETIKNEWS","26-Feb-2018"
"343","Beredar Broadcast Catut Polisi soal 'Kiai Sasaran PKI', Dipastikan Hoax","Beredar pesan berantai berisikan informasi nama-nama kiai yang menjadi sasaran kader PKI yang mencatut Polsek Cisaat. Broadcast itu dipastikan hoax.","DETIKNEWS","13-Feb-2018"
"344","Istana Tepis Rilis Pers Palsu soal Sri Mulyani Antek Asing","Beredar di media sosial terkait pernyataan pers mencatut Istana yang menyebutkan Menkeu Sri Mulyani antek kapitalisme dan asing. Rilis itu dipastikan hoax.","DETIKNEWS","13-Feb-2018"
"345","Viral Video Kecelakaan Mobil di Solok, Istana: Bukan Rombongan Jokowi","Ada video viral kecelakaan mobil di Solok yang disebut sebagai rombongan perjalanan Presiden Jokowi. Pihak Istana meluruskan kabar itu.","DETIKNEWS","09-Feb-2018"
"346","Sakit Jantung Gara-gara Tak Kencing Malam, Benarkah?","Beredar broadcast mengenai dampak melewatkan kencing malam yang disebut-sebut bisa mengakibatkan sumbatan pada jantung. Simak kebenarannya di sini.","DETIKHEALTH","26-Jan-2018"
"347","Heboh Kabar Mayat Menangis dalam Kubur di Kalsel, Ini Faktanya","Beredar sebuah video di media sosial yang membuat geger masyarakat. Dari broadcast disebut ada mayat di dalam kubur yang terdengar menangis. Apa faktanya?","DETIKNEWS","26-Jan-2018"
"348","Beredar Kabar Ada Gempa Susulan 7,4 SR Nanti Malam, BMKG: Hoax","Beredar kabar akan ada gempa susulan untuk wilayah Jabodetabek nanti malam. BMKG memastikan kabar tersebut hoax.","DETIKNEWS","23-Jan-2018"
"349","Video Truk Goyang dan Foto Jalan Retak Bukan Akibat Gempa Banten","Setelah gempa 6,1 SR mengguncang Banten, muncul foto dan video yang disebut-sebut akibat gempa tersebut. Benarkah?","DETIKNEWS","23-Jan-2018"
"350","Viral Video Narkoba Dimasukkan ke Bawang, Ini Penelusuran Polisi","Dari hasil penelusuran polisi, penyelundupan narkoba itu bukan terjadi di Indonesia.","DETIKNEWS","18-Jan-2018"
"351","TransJ Bantah Kabar Viral Lansia Tak Gratis Lagi Naik Bus","Beredar informasi di media sosial soal lansia yang tak lagi gratis menumpangi bus TransJakarta (TransJ). Pihak TransJ menyatakan hal itu tidak benar.","DETIKNEWS","17-Jan-2018"
"352","Viral Broadcast Cabai Kering Penuh Tikus Penyebab Difteri, Apa Iya?","Video cabai kering yang dipenuhi tikus jadi viral di media sosial. Katanya, itu adalah penyebab banyaknya orang meninggal karena difteri. Apa benar?","DETIKNEWS","21-Dec-2017"
"353","Viral Video Ramalan Bencana Besar di Ujung 2017, Ini Faktanya","Sebuah video ramalan bencana besar di ujung 2017 beredar viral. Video itu menayangkan ilustrasi kengerian bencana di sejumlah negara. Ini faktanya.","DETIKNEWS","17-Dec-2017"
"354","Beredar Broadcast Ada Ulat Mematikan di Pohon Mangga, Ini Faktanya","Isi broadcast menyebut ulat tersebut punya racun mematikan yang bisa menghilangkan nyawa orang hanya dalam waktu 4 jam. Benarkah?","DETIKNEWS","15-Dec-2017"
"355","Beredar Foto Ornamen Natal di Tanah Abang Ditutup, Ini Faktanya","Polisi menegaskan tidak ada pelarangan dari pihak mana pun terkait pemasangan ornamen Natal itu.","DETIKNEWS","14-Dec-2017"
"356","Viral Surat Minta Beras ke Gereja, Fatayat NU Bandung Barat: Itu Hoax","Sebuah surat dengan kop Fatayat Nahdlatul Ulama Kabupaten Bandung Barat meminta beras ke Gereja Kristen Indonesia beredar di media sosial.","DETIKNEWS","04-Dec-2017"
"357","Beredar Kabar Bendungan Katulampa Jebol, BPBD DKI: Itu Hoax","Beredar video di sosial media Twitter yang menyebutkan jebolnya Bendungan Katulampa. Akun yang menyebarkan video tersebut meminta warga Jakarta berhati-hati.","DETIKNEWS","21-Nov-2017"
"358","Viral Video Mayat Timbul dari Tanah Kuburan, Ini Faktanya","Sebuah video membuat geger dan viral di media sosial. Di dalam video terlihat mayat yang muncul di atas permukaan tanah.","DETIKNEWS","15-Nov-2017"
"359","Video Letusan Kembang Api Disebut Ledakan Kosambi, Ini Fakta Sebenarnya","Video asap hitam membubung tinggi disertai letusan kembang api beredar di media sosial dan grup WhatsApp. Video itu disebut ledakan di Kosambi. Benarkah?","DETIKNEWS","27-Oct-2017"
"360","Mobil Milik Pria yang Berkelahi dengan TNI Terbakar, Benarkah?","Pesan berantai (broadcast) menyebar, adanya kebakaran mobil Mazda berwarna merah dengan nomor polisi B 1599 PVH.","DETIKNEWS","15-Oct-2017"
"361","Ojek Online dan Angkot di Bandung akan Bentrok Hari Ini, Benarkah?","Sebuah pesan berantai tentang akan adanya bentrokan antara transportasi online dan angkutan kota di Bandung tersebar via media sosial WhatsApp.","DETIKNEWS","11-Oct-2017"
"362","Heboh Kabar Makam Berdarah di Balikpapan, Ini Faktanya","Sebuah makam di Balikpapan, Kalimantan Timur membuat geger warga. Di makam tersebut, keluar cairan yang diduga adalah darah. Benarkah?","DETIKNEWS","09-Oct-2017"
"363","Ramai Broadcast Tawuran 2 Kelompok di Cililitan, Begini Faktanya","Pesan berantai (broadcast) adanya tawuran di Jalan Raya Bogor arah ke Cililitan, Jakarta Timur tersebar lewat aplikasi pesan instan. Benarkah info tersebut?","DETIKNEWS","02-Oct-2017"
"364","Ada Broadcast Bom Meledak di Masjidil Haram, Serius?","Beredar video broadcast penuh darah menyebutkan bom bunuh diri meledak di Masjidil Haram. Apa itu betul terjadi?","DETIKNEWS","01-Oct-2017"
"365","Beredar Broadcast CCTV di Jaksel Bisa Jadi Dasar Tilang, Benarkah?","Di beberapa hari belakangan beredar broadcast di aplikasi WhatsApp mengenai CCTV di Jakarta Selatan yang bisa digunakan sebagai dasar penilangan. Apa betul?","DETIKNEWS","19-Sep-2017"
"366","Ada Broadcast Tilang E-CCTV akan Diterapkan di Depok, Benarkah?","Pesan berantai (broadcast) mengenai akan diberlakukannya tilang e-CCTV di Depok beredar melalui aplikasi pesan instan. Benarkan tilang tersebut akan diterapkan?","DETIKNEWS","11-Sep-2017"
"367","Kabar PNS Bantul Ditangkap Terkait Sindikat Saracen, Benar Tidak?","Seorang PNS di Bantul disebut terlibat sindikat Saracen dan konon ditangkap polisi. Apa kejadian sesungguhnya, dan siapa dia?","DETIKNEWS","28-Aug-2017"
"368","Beredar Kabar Kabut di Yogya Imbas Aktivitas Merapi, Benarkah?","Yogyakarta pagi ini diselimuti kabut yang lebih tebal daripada biasanya. Lalu muncul isu di media sosial bahwa kabut ini imbas aktivitas merapi. Apa iya?","DETIKNEWS","26-Aug-2017"
"369","Heboh Suhu Panas Ekstrem di Kuwait Bikin Pohon Terbakar, Beneran?","Video pohon serta semak-semak terbakar yang disebut terjadi di Kuwait ramai beredar di media sosial. Katanya, suhu Kuwait mencapai 62 derajat Celsius. Beneran?","DETIKNEWS","21-Aug-2017"
"370","Ramai Bocah Sebatang Kara Huni Gubuk Reyot di Karawang, Masa Sih?","Beredar cerita di Facebook tentang kisah iba bocah yang hidup sebatang kara dalam rumah gubuk di Karawang. Saat ditelusuri, ada fakta mengejutkan.","DETIKNEWS","26-Jul-2017"
"371","Bangkai Paus Raksasa Bikin Geger Paris, Ternyata Ini Faktanya","Warga di Paris, Prancis, dihebohkan adanya bangkai paus raksasa. Paus tersebut terdampar di pinggir sepanjang Sungai Seine. Kok bisa?","DETIKNEWS","25-Jul-2017"
"372","Salah Kaprah Pesan Berantai Tentang Manfaat Petai","Pernah menerima broadcast WhatsApp tentang khasiat makan 30 petai sehari? Benarkah, atau sekadar hoax? Begini penjelasan lengkapnya agar tidak salah kaprah.","DETIKINET","07-Jul-2017"
"373","Ramai Kabar Singapore Airlines Terbakar di Changi, Kejadian Kapan?","Sejak tiga hari yang lalu, beredar informasi mengenai pesawat Singapore Airlines yang terbakar di Bandara Changi, Singapura.","DETIKNEWS","07-Jul-2017"
"374","Beredar Foto Sungai di Bandung Berwarna Merah, Benarkah?","Warganet Kota Bandung dihebohkan dengan foto sungai Citepus di kawasan Pagarsih yang berwarna merah. Benarkah isi foto itu?","DETIKNEWS","03-Jul-2017"
"375","Makan Cokelat Setelah Makan Mi Goreng Bisa Bikin Meninggal","Baru-baru ini beredar info yang menyebutkan bahwa makan cokelat setelah makan mi goreng berbahaya. Tubuh bisa keracunan dan bahkan bisa sampai meninggal.","DETIKHEALTH","07-Jun-2017"
"376","Wajib Bawa Obat Isosorbide Dinitrate Untuk 'Jaga-jaga' Serangan Jantung","Beredar info di media sosial bahwa semua orang perlu membawa obat Isosorbide Dinitrate 5 mg. Obat ini bisa jadi penyelamat jika tiba-tiba kena serangan jantung.","DETIKHEALTH","06-Jun-2017"
"377","Pesan Berantai Kecelakaan Tewaskan 130 Jemaah Umrah, Ini Faktanya","Sebuah pesan berantai tentang kecelakaan bus di Arab Saudi yang menewaskan 130 jemaah umrah menyebar via WhatsApp grup.","DETIKNEWS","31-May-2017"
"378","Geger Motor 'Hantu' Terparkir 2 Tahun di Jalan dan Tak Bisa Dipindah","Disebut-sebut motor itu misterius, pemiliknya meninggal 2 tahun lalu, dan motor tetap terparkir di jalan. Motor tak bisa dipindah. Oh ya?","DETIKNEWS","24-May-2017"
"379","Viral, Beredar Foto Jarum Suntik 'Penular' HIV-AIDS di Toilet Umum","Baru-baru ini media sosial ramai dengan foto jarum suntik di toilet umum. Disebutkan jarum tersebut sengaja dipasang untuk menularkan HIV-AIDS.","DETIKHEALTH","22-May-2017"
